order_id,user_id,order_date,order_status,total_amount,items_count
O04197,U07682,2024-06-04 00:00:00,pending,1325.72,1
O04198,U06997,2024-08-05 00:00:00,completed,1685.8,1
O04199,U03284,2024-07-07 00:00:00,pending,1657.79,1
O04200,U04956,2024-08-26 00:00:00,completed,1443.07,4
O04201,U08308,2024-05-24 00:00:00,completed,832.06,2
O04202,U01165,2024-01-08 00:00:00,completed,1434.63,6
O04203,U09630,2024-04-06 00:00:00,completed,540.65,1
O04204,U08557,2024-08-24 00:00:00,completed,998.81,3
O04205,U01206,2024-10-11 00:00:00,completed,1779.69,1
O04206,U09841,2024-02-28 00:00:00,completed,1310.05,2
O04207,U06567,2024-08-31 00:00:00,completed,1190.83,4
O04208,U06897,2024-03-22 00:00:00,cancelled,991.58,7
O04209,U01287,2024-08-11 00:00:00,completed,1375.02,6
O04210,U02563,2024-05-05 00:00:00,completed,110.77,6
O04211,U03373,2024-11-08 00:00:00,completed,1425.73,1
O04212,U00894,2024-07-12 00:00:00,completed,722.44,4
O04213,U01252,2024-02-04 00:00:00,completed,108.23,7
O04214,U01402,2024-06-11 00:00:00,refunded,1095.02,1
O04215,U06282,2024-10-29 00:00:00,completed,1505.66,5
O04216,U04449,2024-04-26 00:00:00,refunded,1603.13,6
O04217,U03742,2024-04-30 00:00:00,completed,453.87,2
O04218,U08157,2024-02-19 00:00:00,completed,843.41,4
O04219,U01532,2024-02-11 00:00:00,completed,215.27,1
O04220,U02209,2024-09-28 00:00:00,cancelled,1661.77,6
O04221,U00718,2024-12-14 00:00:00,refunded,851.03,4
O04222,U05235,2024-11-13 00:00:00,completed,1882.02,4
O04223,U04125,2024-04-29 00:00:00,completed,1351.52,7
O04224,U07010,2024-10-31 00:00:00,completed,159.36,2
O04225,U02679,2024-02-22 00:00:00,completed,1377.42,6
O04226,U05264,2024-08-01 00:00:00,pending,1892.61,7
O04227,U02361,2024-04-27 00:00:00,completed,1018.78,4
O04228,U09770,2024-01-23 00:00:00,completed,1336.73,6
O04229,U02094,2024-03-17 00:00:00,completed,731.03,7
O04230,U06302,2024-09-15 00:00:00,completed,1759.27,7
O04231,U06703,2024-01-06 00:00:00,cancelled,428.1,3
O04232,U01245,2024-10-10 00:00:00,cancelled,1282.17,6
O04233,U04745,2024-05-24 00:00:00,completed,1795.89,6
O04234,U05817,2024-10-12 00:00:00,refunded,1903.51,7
O04235,U09781,2024-03-18 00:00:00,cancelled,1461.35,5
O04236,U04540,2024-09-30 00:00:00,refunded,1747.44,5
O04237,U03546,2024-10-04 00:00:00,completed,408.26,6
O04238,U04550,2024-10-21 00:00:00,completed,1066.55,5
O04239,U00673,2024-03-15 00:00:00,completed,1744.36,4
O04240,U09431,2024-08-17 00:00:00,cancelled,1543.3,4
O04241,U04063,2024-09-05 00:00:00,completed,650.57,7
O04242,U05737,2024-09-27 00:00:00,cancelled,1968.51,1
O04243,U02261,2024-04-28 00:00:00,cancelled,696.6,3
O04244,U06727,2024-05-23 00:00:00,completed,1089.54,5
O04245,U09197,2024-05-20 00:00:00,completed,939.37,4
O04246,U00593,2024-03-20 00:00:00,completed,755.6,4
O04247,U07452,2024-07-05 00:00:00,completed,1944.25,7
O04248,U07130,2024-12-17 00:00:00,completed,329.53,3
O04249,U09812,2024-07-23 00:00:00,completed,816.49,2
O04250,U06033,2024-08-07 00:00:00,cancelled,783.17,4
O04251,U09924,2024-01-04 00:00:00,completed,1540.75,2
O04252,U09946,2024-11-05 00:00:00,completed,1981.73,2
O04253,U03365,2024-05-19 00:00:00,completed,1179.36,2
O04254,U04435,2024-10-23 00:00:00,completed,1570.75,7
O04255,U09390,2024-09-05 00:00:00,completed,1068.81,4
O04256,U09468,2024-01-18 00:00:00,cancelled,1458.85,7
O04257,U06124,2024-05-23 00:00:00,completed,1398.32,4
O04258,U08083,2024-02-07 00:00:00,completed,66.87,4
O04259,U06003,2024-06-15 00:00:00,completed,795.38,1
O04260,U01234,2024-04-28 00:00:00,completed,635.7,7
O04261,U08115,2024-10-07 00:00:00,cancelled,554.17,4
O04262,U09423,2024-09-16 00:00:00,completed,958.62,7
O04263,U00550,2024-12-02 00:00:00,completed,868.82,5
O04264,U00214,2024-08-23 00:00:00,completed,1638.07,3
O04265,U03700,2024-07-10 00:00:00,completed,1000.18,1
O04266,U02616,2024-04-18 00:00:00,completed,1319.57,5
O04267,U07101,2024-02-02 00:00:00,cancelled,1460.01,5
O04268,U01196,2024-06-08 00:00:00,pending,1495.83,3
O04269,U04255,2024-02-25 00:00:00,completed,1051.92,5
O04270,U04073,2024-02-11 00:00:00,completed,74.35,5
O04271,U08231,2024-09-25 00:00:00,completed,1961.48,1
O04272,U08008,2024-01-18 00:00:00,completed,1468.89,7
O04273,U01289,2024-07-18 00:00:00,pending,934.79,2
O04274,U08805,2024-07-10 00:00:00,completed,1998.78,2
O04275,U03343,2024-03-15 00:00:00,completed,529.51,2
O04276,U08376,2024-10-22 00:00:00,cancelled,323.35,4
O04277,U04146,2024-12-09 00:00:00,completed,195.27,3
O04278,U09326,2024-01-18 00:00:00,completed,954.23,4
O04279,U09548,2024-01-06 00:00:00,completed,416.39,3
O04280,U02195,2024-11-09 00:00:00,completed,1230.73,3
O04281,U07764,2024-07-28 00:00:00,completed,272.81,2
O04282,U07253,2024-03-21 00:00:00,completed,93.83,3
O04283,U09463,2024-02-06 00:00:00,completed,697.9,2
O04284,U00981,2024-05-30 00:00:00,completed,1123.1,3
O04285,U09909,2024-07-11 00:00:00,completed,733.22,4
O04286,U09184,2024-08-01 00:00:00,completed,1466.95,5
O04287,U08161,2024-12-20 00:00:00,completed,1379.04,6
O04288,U05526,2024-05-15 00:00:00,completed,549.17,3
O04289,U08507,2024-04-28 00:00:00,pending,412.86,3
O04290,U06381,2024-03-03 00:00:00,completed,183.99,1
O04291,U03346,2024-10-01 00:00:00,completed,375.62,4
O04292,U02533,2024-10-23 00:00:00,completed,1410.67,2
O04293,U07460,2024-08-21 00:00:00,completed,1908.95,2
O04294,U03906,2024-03-29 00:00:00,completed,1510.14,2
O04295,U02183,2024-07-26 00:00:00,completed,1636.55,3
O04296,U05335,2024-04-09 00:00:00,pending,731.93,3
O04297,U07136,2024-03-18 00:00:00,completed,1535.1,3
O04298,U07131,2024-12-28 00:00:00,completed,1184.91,4
O04299,U07757,2024-06-28 00:00:00,completed,1033.8,2
O04300,U08394,2024-12-22 00:00:00,completed,1774.57,3
O04301,U06899,2024-02-14 00:00:00,completed,652.28,2
O04302,U00242,2024-05-13 00:00:00,completed,1957.41,7
O04303,U05464,2024-08-11 00:00:00,completed,1962.87,6
O04304,U07469,2024-10-03 00:00:00,completed,1155.2,4
O04305,U09599,2024-07-19 00:00:00,cancelled,1364.52,6
O04306,U03959,2024-11-30 00:00:00,completed,1887.56,6
O04307,U04074,2024-01-13 00:00:00,completed,425.34,7
O04308,U08766,2024-01-16 00:00:00,completed,540.0,2
O04309,U02490,2024-08-28 00:00:00,pending,122.91,4
O04310,U00511,2024-06-23 00:00:00,completed,1387.87,6
O04311,U03197,2024-12-26 00:00:00,completed,198.95,7
O04312,U05181,2024-11-09 00:00:00,completed,990.96,3
O04313,U03894,2024-05-11 00:00:00,pending,1703.33,5
O04314,U03542,2024-08-19 00:00:00,completed,101.21,4
O04315,U02753,2024-04-09 00:00:00,completed,1292.46,7
O04316,U02097,2024-10-17 00:00:00,completed,1675.68,5
O04317,U09470,2024-07-11 00:00:00,completed,559.01,3
O04318,U00434,2024-04-29 00:00:00,completed,205.65,5
O04319,U00821,2024-11-26 00:00:00,completed,765.44,6
O04320,U08543,2024-07-29 00:00:00,completed,1338.45,1
O04321,U03395,2024-07-23 00:00:00,pending,1617.15,3
O04322,U09286,2024-02-09 00:00:00,completed,876.46,1
O04323,U04960,2024-12-13 00:00:00,completed,529.72,7
O04324,U09603,2024-10-29 00:00:00,completed,590.7,6
O04325,U06579,2024-04-23 00:00:00,completed,1087.17,7
O04326,U07426,2024-06-22 00:00:00,completed,1987.47,5
O04327,U07339,2024-12-26 00:00:00,completed,1388.43,7
O04328,U07548,2024-11-17 00:00:00,completed,1341.73,7
O04329,U08838,2024-06-04 00:00:00,completed,1940.75,6
O04330,U01176,2024-02-08 00:00:00,completed,1110.53,2
O04331,U02440,2024-05-23 00:00:00,completed,127.02,2
O04332,U05468,2024-05-06 00:00:00,completed,1502.78,6
O04333,U03010,2024-07-19 00:00:00,completed,808.95,1
O04334,U07985,2024-04-09 00:00:00,completed,1746.24,2
O04335,U09103,2024-06-25 00:00:00,cancelled,1513.35,6
O04336,U07731,2024-05-19 00:00:00,refunded,1023.51,3
O04337,U05492,2024-02-14 00:00:00,completed,96.42,6
O04338,U09147,2024-03-11 00:00:00,completed,454.6,2
O04339,U07475,2024-12-24 00:00:00,completed,208.44,7
O04340,U02915,2024-06-22 00:00:00,pending,1272.2,6
O04341,U04924,2024-01-03 00:00:00,cancelled,1308.22,3
O04342,U09967,2024-02-21 00:00:00,cancelled,681.23,1
O04343,U01224,2024-05-25 00:00:00,completed,394.39,6
O04344,U06970,2024-03-02 00:00:00,completed,1400.57,6
O04345,U01057,2024-05-24 00:00:00,completed,1147.81,5
O04346,U06847,2024-07-21 00:00:00,completed,1559.72,5
O04347,U04829,2024-01-23 00:00:00,pending,1282.54,5
O04348,U08343,2024-07-30 00:00:00,completed,1206.31,1
O04349,U01381,2024-02-27 00:00:00,completed,1302.53,5
O04350,U09525,2024-01-18 00:00:00,pending,951.78,7
O04351,U02534,2024-06-18 00:00:00,completed,429.27,7
O04352,U07598,2024-07-11 00:00:00,completed,209.43,6
O04353,U09405,2024-06-17 00:00:00,completed,1402.21,7
O04354,U08949,2024-10-19 00:00:00,completed,1060.74,4
O04355,U06728,2024-09-29 00:00:00,completed,1458.02,6
O04356,U04662,2024-01-23 00:00:00,completed,1891.47,7
O04357,U04268,2024-11-11 00:00:00,completed,1632.44,2
O04358,U02068,2024-02-09 00:00:00,completed,608.52,1
O04359,U09678,2024-07-31 00:00:00,completed,676.23,6
O04360,U02616,2024-02-10 00:00:00,cancelled,844.83,1
O04361,U02419,2024-05-07 00:00:00,completed,1130.81,3
O04362,U04962,2024-09-23 00:00:00,completed,176.36,5
O04363,U03035,2024-07-02 00:00:00,cancelled,1903.89,5
O04364,U07995,2024-02-13 00:00:00,completed,1685.26,4
O04365,U03640,2024-10-27 00:00:00,completed,78.66,3
O04366,U05435,2024-04-20 00:00:00,completed,763.68,6
O04367,U03743,2024-03-12 00:00:00,completed,1692.7,4
O04368,U07547,2024-09-20 00:00:00,completed,460.23,1
O04369,U05639,2024-06-25 00:00:00,completed,1730.13,2
O04370,U00071,2024-01-22 00:00:00,completed,260.76,6
O04371,U03004,2024-06-10 00:00:00,cancelled,1492.8,7
O04372,U07754,2024-07-18 00:00:00,completed,1623.39,2
O04373,U08746,2024-09-27 00:00:00,cancelled,1492.08,2
O04374,U08084,2024-12-21 00:00:00,cancelled,1171.4,4
O04375,U01404,2024-08-03 00:00:00,completed,1471.16,7
O04376,U02821,2024-12-22 00:00:00,completed,343.38,4
O04377,U07987,2024-04-05 00:00:00,refunded,1216.4,3
O04378,U04062,2024-10-26 00:00:00,completed,1409.17,3
O04379,U02240,2024-08-10 00:00:00,pending,229.83,4
O04380,U05297,2024-08-20 00:00:00,pending,520.82,4
O04381,U05337,2024-08-30 00:00:00,completed,702.43,2
O04382,U05712,2024-03-16 00:00:00,completed,1548.77,5
O04383,U03860,2024-10-29 00:00:00,completed,618.67,7
O04384,U07897,2024-09-04 00:00:00,completed,857.92,2
O04385,U09462,2024-05-04 00:00:00,completed,865.28,3
O04386,U04107,2024-10-31 00:00:00,pending,629.55,3
O04387,U06612,2024-10-21 00:00:00,cancelled,730.16,2
O04388,U07263,2024-02-06 00:00:00,pending,502.1,7
O04389,U01664,2024-06-12 00:00:00,completed,1846.69,6
O04390,U03474,2024-05-17 00:00:00,refunded,582.99,3
O04391,U04093,2024-04-17 00:00:00,completed,1080.35,7
O04392,U03097,2024-12-04 00:00:00,refunded,687.52,6
O04393,U05378,2024-11-10 00:00:00,cancelled,1099.0,6
O04394,U01009,2024-05-29 00:00:00,completed,857.4,7
O04395,U06431,2024-10-12 00:00:00,completed,834.66,6
O04396,U01132,2024-12-18 00:00:00,completed,1636.37,4
O04397,U00154,2024-07-04 00:00:00,completed,218.29,1
O04398,U05141,2024-01-31 00:00:00,pending,1978.14,2
O04399,U04212,2024-09-13 00:00:00,completed,1370.91,3
O04400,U08405,2024-02-02 00:00:00,completed,1613.78,2
O04401,U01642,2024-05-21 00:00:00,completed,1354.12,3
O04402,U03932,2024-12-13 00:00:00,refunded,709.04,1
O04403,U00956,2024-09-22 00:00:00,completed,1454.31,7
O04404,U02286,2024-07-11 00:00:00,pending,871.28,1
O04405,U03890,2024-07-14 00:00:00,completed,874.51,4
O04406,U07191,2024-02-16 00:00:00,completed,345.9,7
O04407,U01502,2024-09-09 00:00:00,completed,1395.75,4
O04408,U02899,2024-08-07 00:00:00,completed,253.82,3
O04409,U07071,2024-10-04 00:00:00,completed,1445.5,2
O04410,U06116,2024-12-11 00:00:00,pending,1401.12,4
O04411,U01362,2024-04-04 00:00:00,cancelled,1952.52,2
O04412,U00601,2024-08-07 00:00:00,completed,693.45,4
O04413,U09765,2024-02-25 00:00:00,cancelled,402.84,1
O04414,U01806,2024-06-13 00:00:00,completed,717.83,4
O04415,U03068,2024-08-17 00:00:00,cancelled,1185.84,4
O04416,U00289,2024-03-15 00:00:00,completed,427.86,4
O04417,U09028,2024-02-24 00:00:00,cancelled,310.29,2
O04418,U03674,2024-05-19 00:00:00,completed,692.77,6
O04419,U08715,2024-06-24 00:00:00,completed,1061.45,6
O04420,U00714,2024-03-18 00:00:00,completed,147.44,4
O04421,U00385,2024-10-17 00:00:00,completed,150.18,6
O04422,U05579,2024-12-25 00:00:00,completed,204.49,1
O04423,U02560,2024-06-23 00:00:00,completed,1661.63,5
O04424,U02424,2024-07-09 00:00:00,completed,950.88,6
O04425,U07696,2024-07-14 00:00:00,completed,510.61,4
O04426,U03187,2024-12-24 00:00:00,completed,847.26,7
O04427,U08494,2024-08-31 00:00:00,cancelled,690.2,1
O04428,U00472,2024-06-16 00:00:00,completed,1898.82,3
O04429,U03722,2024-07-23 00:00:00,completed,1448.29,4
O04430,U05824,2024-05-26 00:00:00,completed,1362.7,2
O04431,U00624,2024-11-30 00:00:00,completed,1736.27,7
O04432,U00285,2024-12-03 00:00:00,completed,1528.98,3
O04433,U06804,2024-04-12 00:00:00,completed,1937.14,5
O04434,U09652,2024-02-02 00:00:00,completed,219.98,6
O04435,U07662,2024-05-04 00:00:00,completed,454.28,3
O04436,U04893,2024-03-16 00:00:00,completed,1287.58,2
O04437,U03430,2024-01-03 00:00:00,pending,1811.76,2
O04438,U09892,2024-12-30 00:00:00,refunded,909.0,4
O04439,U01955,2024-08-20 00:00:00,cancelled,628.65,6
O04440,U03229,2024-11-17 00:00:00,completed,547.52,7
O04441,U03976,2024-05-30 00:00:00,completed,677.8,4
O04442,U04934,2024-10-25 00:00:00,completed,1297.48,7
O04443,U07795,2024-11-12 00:00:00,completed,164.67,5
O04444,U09969,2024-12-13 00:00:00,completed,1297.57,5
O04445,U02863,2024-07-22 00:00:00,completed,576.49,1
O04446,U07571,2024-04-20 00:00:00,completed,1708.86,7
O04447,U09803,2024-12-19 00:00:00,completed,1622.77,5
O04448,U08217,2024-11-03 00:00:00,completed,1406.58,5
O04449,U09779,2024-04-05 00:00:00,completed,612.69,7
O04450,U09329,2024-02-09 00:00:00,completed,1676.46,6
O04451,U06597,2024-07-12 00:00:00,completed,124.7,5
O04452,U08185,2024-09-05 00:00:00,pending,1044.19,1
O04453,U08102,2024-02-20 00:00:00,completed,497.98,7
O04454,U01824,2024-12-03 00:00:00,completed,674.93,7
O04455,U05386,2024-01-15 00:00:00,completed,333.11,4
O04456,U01268,2024-02-17 00:00:00,pending,931.66,1
O04457,U03210,2024-06-19 00:00:00,cancelled,874.16,4
O04458,U05206,2024-01-02 00:00:00,completed,117.99,6
O04459,U04922,2024-06-13 00:00:00,completed,552.14,6
O04460,U01742,2024-12-14 00:00:00,completed,1284.28,4
O04461,U08308,2024-08-10 00:00:00,completed,1420.41,5
O04462,U00274,2024-07-20 00:00:00,cancelled,1196.21,6
O04463,U03864,2024-09-16 00:00:00,cancelled,1305.22,4
O04464,U00430,2024-01-10 00:00:00,completed,372.66,7
O04465,U07542,2024-09-04 00:00:00,completed,1594.65,6
O04466,U00644,2024-01-12 00:00:00,cancelled,1882.35,3
O04467,U08667,2024-11-05 00:00:00,refunded,1010.85,7
O04468,U07013,2024-08-06 00:00:00,pending,941.71,4
O04469,U01652,2024-02-13 00:00:00,pending,779.58,7
O04470,U03097,2024-01-04 00:00:00,completed,851.75,5
O04471,U00159,2024-01-04 00:00:00,completed,1744.49,6
O04472,U00414,2024-09-24 00:00:00,cancelled,1780.6,7
O04473,U08013,2024-05-27 00:00:00,completed,1989.29,1
O04474,U06650,2024-06-30 00:00:00,completed,1281.82,7
O04475,U06321,2024-01-30 00:00:00,completed,899.97,7
O04476,U02066,2024-09-07 00:00:00,cancelled,273.39,6
O04477,U07068,2024-07-14 00:00:00,completed,625.95,4
O04478,U03006,2024-11-30 00:00:00,pending,1441.1,5
O04479,U05096,2024-03-21 00:00:00,completed,1355.56,4
O04480,U08785,2024-01-10 00:00:00,completed,815.44,7
O04481,U03560,2024-05-12 00:00:00,completed,1558.6,4
O04482,U05238,2024-04-07 00:00:00,completed,622.39,5
O04483,U07842,2024-01-28 00:00:00,completed,821.06,1
O04484,U02895,2024-07-03 00:00:00,cancelled,1595.23,6
O04485,U09512,2024-08-02 00:00:00,completed,1885.86,6
O04486,U08348,2024-06-25 00:00:00,completed,980.22,2
O04487,U03845,2024-09-15 00:00:00,completed,1308.28,1
O04488,U07153,2024-06-19 00:00:00,completed,1025.35,5
O04489,U03412,2024-04-29 00:00:00,cancelled,972.16,1
O04490,U03205,2024-05-15 00:00:00,completed,442.35,6
O04491,U02363,2024-05-11 00:00:00,completed,732.21,6
O04492,U00126,2024-06-08 00:00:00,pending,698.78,6
O04493,U05042,2024-09-15 00:00:00,cancelled,1370.0,1
O04494,U03353,2024-02-03 00:00:00,refunded,154.08,1
O04495,U09002,2024-09-24 00:00:00,cancelled,1107.7,6
O04496,U05317,2024-11-16 00:00:00,pending,1086.64,2
O04497,U02893,2024-12-12 00:00:00,completed,1753.38,6
O04498,U04022,2024-08-24 00:00:00,completed,478.19,6
O04499,U02325,2024-05-09 00:00:00,completed,481.43,6
O04500,U07595,2024-03-20 00:00:00,completed,1604.34,6
O04501,U02693,2024-06-21 00:00:00,completed,437.16,7
O04502,U00440,2024-10-13 00:00:00,completed,769.92,2
O04503,U05311,2024-08-25 00:00:00,cancelled,1174.41,7
O04504,U00512,2024-01-21 00:00:00,completed,1859.57,6
O04505,U04448,2024-12-17 00:00:00,cancelled,1576.44,2
O04506,U09913,2024-02-21 00:00:00,completed,1384.68,5
O04507,U01548,2024-10-30 00:00:00,pending,983.62,5
O04508,U06432,2024-08-02 00:00:00,cancelled,465.7,2
O04509,U02021,2024-08-22 00:00:00,completed,1799.71,4
O04510,U09366,2024-11-05 00:00:00,completed,1365.6,6
O04511,U08010,2024-05-02 00:00:00,completed,584.49,2
O04512,U03478,2024-06-06 00:00:00,completed,517.19,6
O04513,U08877,2024-12-18 00:00:00,completed,1729.1,6
O04514,U00515,2024-11-05 00:00:00,completed,1861.23,6
O04515,U05056,2024-12-07 00:00:00,cancelled,820.08,7
O04516,U04530,2024-03-31 00:00:00,completed,664.22,3
O04517,U01257,2024-10-08 00:00:00,refunded,85.32,7
O04518,U04798,2024-07-01 00:00:00,cancelled,1289.15,7
O04519,U00947,2024-01-01 00:00:00,completed,879.19,2
O04520,U06790,2024-04-18 00:00:00,completed,1708.64,2
O04521,U03137,2024-09-11 00:00:00,refunded,1925.86,7
O04522,U07785,2024-05-11 00:00:00,completed,1760.58,2
O04523,U06008,2024-06-07 00:00:00,completed,813.31,2
O04524,U04807,2024-11-27 00:00:00,completed,454.41,6
O04525,U03795,2024-12-26 00:00:00,completed,1116.04,2
O04526,U02581,2024-05-29 00:00:00,pending,1110.03,7
O04527,U09825,2024-06-29 00:00:00,completed,1117.92,1
O04528,U00343,2024-06-09 00:00:00,completed,1756.01,4
O04529,U05099,2024-08-14 00:00:00,pending,1628.39,2
O04530,U05640,2024-11-15 00:00:00,completed,652.2,4
O04531,U00063,2024-05-09 00:00:00,pending,1328.6,6
O04532,U03671,2024-05-04 00:00:00,completed,312.93,2
O04533,U04844,2024-08-25 00:00:00,cancelled,1113.23,1
O04534,U03385,2024-03-18 00:00:00,completed,1891.74,3
O04535,U00827,2024-10-13 00:00:00,completed,1661.77,5
O04536,U02574,2024-04-07 00:00:00,completed,506.98,6
O04537,U08621,2024-12-11 00:00:00,completed,154.85,2
O04538,U05112,2024-05-28 00:00:00,completed,892.18,5
O04539,U04269,2024-01-26 00:00:00,completed,1453.47,5
O04540,U05756,2024-04-10 00:00:00,refunded,142.94,1
O04541,U06175,2024-03-20 00:00:00,pending,1484.14,1
O04542,U04595,2024-08-19 00:00:00,completed,407.53,7
O04543,U00558,2024-02-16 00:00:00,pending,1641.23,4
O04544,U06524,2024-12-10 00:00:00,completed,555.46,2
O04545,U03872,2024-03-28 00:00:00,completed,667.19,6
O04546,U08793,2024-06-04 00:00:00,cancelled,333.24,1
O04547,U00158,2024-11-05 00:00:00,pending,1955.2,2
O04548,U06041,2024-11-17 00:00:00,pending,1882.14,1
O04549,U07385,2024-02-16 00:00:00,pending,139.43,3
O04550,U03595,2024-03-02 00:00:00,refunded,329.01,4
O04551,U01711,2024-09-15 00:00:00,completed,1275.53,2
O04552,U05029,2024-03-16 00:00:00,completed,570.74,4
O04553,U05338,2024-07-20 00:00:00,completed,145.61,6
O04554,U07947,2024-12-02 00:00:00,cancelled,804.1,4
O04555,U03570,2024-10-09 00:00:00,completed,1912.18,5
O04556,U02727,2024-09-22 00:00:00,completed,1881.97,5
O04557,U05042,2024-11-15 00:00:00,refunded,882.46,6
O04558,U02991,2024-03-06 00:00:00,cancelled,1997.77,3
O04559,U08345,2024-01-20 00:00:00,completed,1220.41,4
O04560,U06434,2024-03-19 00:00:00,completed,1989.17,4
O04561,U03417,2024-11-20 00:00:00,completed,522.1,3
O04562,U07330,2024-07-03 00:00:00,cancelled,1293.22,4
O04563,U03094,2024-01-19 00:00:00,completed,363.82,4
O04564,U00740,2024-02-15 00:00:00,completed,239.83,5
O04565,U07679,2024-02-21 00:00:00,completed,1689.08,6
O04566,U09137,2024-04-28 00:00:00,completed,1849.43,5
O04567,U09636,2024-03-10 00:00:00,completed,1918.82,1
O04568,U02023,2024-02-20 00:00:00,completed,53.6,6
O04569,U00915,2024-05-16 00:00:00,completed,1768.21,2
O04570,U07246,2024-10-19 00:00:00,pending,794.06,4
O04571,U03101,2024-04-14 00:00:00,completed,916.39,4
O04572,U02649,2024-09-05 00:00:00,completed,76.03,5
O04573,U00502,2024-05-29 00:00:00,completed,1785.42,5
O04574,U03942,2024-10-06 00:00:00,completed,1097.91,6
O04575,U06680,2024-07-03 00:00:00,completed,164.17,1
O04576,U07840,2024-11-11 00:00:00,completed,227.25,7
O04577,U04182,2024-07-05 00:00:00,completed,607.55,2
O04578,U04463,2024-01-02 00:00:00,completed,734.51,7
O04579,U05865,2024-12-06 00:00:00,completed,793.15,2
O04580,U08515,2024-09-15 00:00:00,completed,1408.65,3
O04581,U09858,2024-12-06 00:00:00,completed,321.77,5
O04582,U04773,2024-08-13 00:00:00,cancelled,643.63,3
O04583,U06177,2024-02-28 00:00:00,completed,706.07,6
O04584,U09747,2024-03-28 00:00:00,completed,290.87,1
O04585,U05676,2024-09-23 00:00:00,completed,1769.86,7
O04586,U01075,2024-10-17 00:00:00,completed,1444.82,2
O04587,U07053,2024-11-21 00:00:00,completed,1358.3,7
O04588,U00484,2024-03-04 00:00:00,completed,1793.11,2
O04589,U07855,2024-07-02 00:00:00,pending,1228.53,6
O04590,U09488,2024-02-27 00:00:00,completed,244.38,3
O04591,U04711,2024-07-08 00:00:00,cancelled,1848.44,1
O04592,U04822,2024-10-30 00:00:00,completed,1494.53,7
O04593,U01686,2024-06-30 00:00:00,completed,152.68,7
O04594,U06225,2024-08-03 00:00:00,completed,1973.71,4
O04595,U09319,2024-08-21 00:00:00,completed,736.0,1
O04596,U03674,2024-02-12 00:00:00,pending,451.66,2
O04597,U03263,2024-03-24 00:00:00,completed,1637.1,5
O04598,U03234,2024-10-03 00:00:00,pending,422.24,5
O04599,U02578,2024-04-24 00:00:00,completed,673.2,5
O04600,U06106,2024-07-08 00:00:00,cancelled,1582.47,6
O04601,U02923,2024-01-06 00:00:00,pending,430.31,2
O04602,U04003,2024-08-28 00:00:00,pending,941.21,7
O04603,U05925,2024-08-25 00:00:00,completed,1736.21,7
O04604,U09359,2024-03-20 00:00:00,completed,1693.63,1
O04605,U08732,2024-11-05 00:00:00,completed,680.02,4
O04606,U06157,2024-04-11 00:00:00,completed,1132.04,3
O04607,U03158,2024-09-27 00:00:00,completed,686.48,4
O04608,U04868,2024-01-10 00:00:00,refunded,346.04,7
O04609,U00047,2024-06-07 00:00:00,completed,449.85,5
O04610,U05889,2024-04-06 00:00:00,completed,777.06,4
O04611,U04733,2024-11-12 00:00:00,completed,162.55,5
O04612,U04499,2024-04-14 00:00:00,completed,1360.72,7
O04613,U00130,2024-10-24 00:00:00,completed,1331.13,3
O04614,U02032,2024-05-24 00:00:00,completed,1584.35,4
O04615,U01001,2024-01-04 00:00:00,completed,850.77,5
O04616,U07527,2024-01-10 00:00:00,pending,1088.36,4
O04617,U09007,2024-12-18 00:00:00,completed,1377.33,4
O04618,U07843,2024-06-13 00:00:00,completed,1255.28,4
O04619,U05108,2024-02-07 00:00:00,cancelled,1344.94,4
O04620,U03328,2024-03-12 00:00:00,pending,1770.73,5
O04621,U02439,2024-11-13 00:00:00,completed,1594.46,7
O04622,U02823,2024-03-28 00:00:00,completed,330.55,6
O04623,U00883,2024-06-25 00:00:00,completed,1349.77,6
O04624,U06265,2024-02-11 00:00:00,completed,114.49,2
O04625,U09954,2024-01-14 00:00:00,completed,152.18,3
O04626,U00637,2024-05-17 00:00:00,completed,1374.01,2
O04627,U07905,2024-01-21 00:00:00,pending,1947.19,3
O04628,U02941,2024-06-24 00:00:00,completed,1607.46,6
O04629,U06432,2024-05-03 00:00:00,completed,772.9,6
O04630,U00494,2024-12-22 00:00:00,pending,678.22,3
O04631,U09348,2024-08-02 00:00:00,completed,1882.26,4
O04632,U05861,2024-01-31 00:00:00,refunded,1072.3,7
O04633,U04852,2024-05-21 00:00:00,completed,1335.72,3
O04634,U07161,2024-03-07 00:00:00,completed,1633.31,5
O04635,U04834,2024-06-06 00:00:00,completed,1449.08,6
O04636,U09633,2024-06-25 00:00:00,completed,1027.25,3
O04637,U08161,2024-10-05 00:00:00,refunded,1650.55,1
O04638,U01393,2024-04-09 00:00:00,completed,767.34,6
O04639,U00918,2024-07-11 00:00:00,completed,1841.96,6
O04640,U07095,2024-02-09 00:00:00,completed,1302.9,4
O04641,U01916,2024-11-18 00:00:00,completed,1000.44,4
O04642,U03460,2024-01-03 00:00:00,completed,1683.2,1
O04643,U04853,2024-12-25 00:00:00,pending,1799.03,6
O04644,U02088,2024-08-09 00:00:00,completed,296.4,5
O04645,U05966,2024-09-07 00:00:00,completed,1231.01,5
O04646,U00306,2024-02-13 00:00:00,cancelled,274.42,6
O04647,U07876,2024-02-10 00:00:00,pending,1880.04,2
O04648,U05708,2024-02-23 00:00:00,completed,99.39,3
O04649,U07628,2024-06-14 00:00:00,completed,112.81,6
