user_id,country,device_type,signup_date,customer_segment
U05156,UAE,Desktop,2024-04-03 00:00:00,New
U05157,UAE,Mobile,2024-03-21 00:00:00,New
U05158,Qatar,Mobile,2024-04-12 00:00:00,New
U05159,UAE,Mobile,2024-06-02 00:00:00,New
U05160,UAE,Mobile,2024-09-25 00:00:00,Returning
U05161,KSA,Mobile,2024-04-27 00:00:00,New
U05162,UAE,Mobile,2024-12-07 00:00:00,Returning
U05163,UAE,Mobile,2024-10-05 00:00:00,New
U05164,UAE,Mobile,2024-12-28 00:00:00,New
U05165,UAE,Mobile,2024-08-12 00:00:00,Returning
U05166,Egypt,Mobile,2024-09-24 00:00:00,Returning
U05167,UAE,Mobile,2024-05-16 00:00:00,Returning
U05168,UAE,Mobile,2024-08-13 00:00:00,Returning
U05169,UAE,Mobile,2024-11-29 00:00:00,New
U05170,Qatar,Desktop,2024-08-16 00:00:00,Returning
U05171,UAE,Mobile,2024-11-18 00:00:00,New
U05172,KSA,Mobile,2024-04-17 00:00:00,New
U05173,UAE,Desktop,2024-10-26 00:00:00,Returning
U05174,UAE,Mobile,2024-01-07 00:00:00,New
U05175,UAE,Tablet,2024-05-07 00:00:00,Returning
U05176,Oman,Desktop,2024-12-18 00:00:00,New
U05177,Kuwait,Mobile,2024-09-23 00:00:00,New
U05178,UAE,Mobile,2024-06-21 00:00:00,New
U05179,KSA,Mobile,2024-08-01 00:00:00,New
U05180,Egypt,Mobile,2024-09-03 00:00:00,New
U05181,UAE,Mobile,2024-04-15 00:00:00,New
U05182,Oman,Mobile,2024-03-23 00:00:00,Returning
U05183,UAE,Desktop,2024-10-18 00:00:00,New
U05184,Egypt,Mobile,2024-07-21 00:00:00,New
U05185,Qatar,Mobile,2024-02-10 00:00:00,Returning
U05186,Egypt,Desktop,2024-07-23 00:00:00,Returning
U05187,KSA,Mobile,2024-12-13 00:00:00,New
U05188,UAE,Mobile,2024-02-18 00:00:00,Returning
U05189,Egypt,Mobile,2024-05-22 00:00:00,New
U05190,UAE,Mobile,2024-05-20 00:00:00,New
U05191,UAE,Tablet,2024-02-22 00:00:00,Returning
U05192,Qatar,Mobile,2024-04-16 00:00:00,Returning
U05193,Qatar,Mobile,2024-02-02 00:00:00,New
U05194,Egypt,Mobile,2024-07-18 00:00:00,New
U05195,UAE,Mobile,2024-04-28 00:00:00,New
U05196,Qatar,Mobile,2024-10-14 00:00:00,New
U05197,Qatar,Desktop,2024-08-16 00:00:00,Returning
U05198,UAE,Desktop,2024-04-27 00:00:00,New
U05199,UAE,Mobile,2024-06-24 00:00:00,New
U05200,UAE,Mobile,2024-07-03 00:00:00,New
U05201,UAE,Mobile,2024-11-13 00:00:00,Returning
U05202,Egypt,Mobile,2024-12-03 00:00:00,New
U05203,KSA,Mobile,2024-08-02 00:00:00,Returning
U05204,Qatar,Mobile,2024-08-08 00:00:00,Returning
U05205,Egypt,Mobile,2024-05-09 00:00:00,New
U05206,UAE,Mobile,2024-11-28 00:00:00,Returning
U05207,Oman,Desktop,2024-09-28 00:00:00,Returning
U05208,UAE,Desktop,2024-09-02 00:00:00,New
U05209,Kuwait,Mobile,2024-05-02 00:00:00,New
U05210,UAE,Mobile,2024-01-08 00:00:00,Returning
U05211,Egypt,Desktop,2024-03-07 00:00:00,New
U05212,UAE,Mobile,2024-04-24 00:00:00,New
U05213,UAE,Desktop,2024-10-14 00:00:00,New
U05214,Qatar,Mobile,2024-04-14 00:00:00,Returning
U05215,UAE,Mobile,2024-01-25 00:00:00,New
U05216,KSA,Mobile,2024-02-22 00:00:00,New
U05217,UAE,Desktop,2024-09-03 00:00:00,New
U05218,Qatar,Mobile,2024-12-02 00:00:00,Returning
U05219,UAE,Mobile,2024-10-07 00:00:00,New
U05220,UAE,Mobile,2024-02-02 00:00:00,New
U05221,UAE,Desktop,2024-10-13 00:00:00,New
U05222,UAE,Desktop,2024-02-05 00:00:00,New
U05223,UAE,Tablet,2024-12-08 00:00:00,New
U05224,UAE,Tablet,2024-08-26 00:00:00,Returning
U05225,UAE,Mobile,2024-08-04 00:00:00,Returning
U05226,UAE,Mobile,2024-06-25 00:00:00,Returning
U05227,KSA,Mobile,2024-02-13 00:00:00,New
U05228,Kuwait,Mobile,2024-10-30 00:00:00,New
U05229,UAE,Desktop,2024-06-06 00:00:00,VIP
U05230,KSA,Desktop,2024-09-25 00:00:00,New
U05231,KSA,Mobile,2024-06-19 00:00:00,Returning
U05232,UAE,Mobile,2024-08-08 00:00:00,Returning
U05233,Qatar,Desktop,2024-08-17 00:00:00,Returning
U05234,UAE,Mobile,2024-03-31 00:00:00,New
U05235,KSA,Mobile,2024-05-10 00:00:00,New
U05236,UAE,Mobile,2024-08-13 00:00:00,New
U05237,KSA,Mobile,2024-08-12 00:00:00,Returning
U05238,KSA,Mobile,2024-05-22 00:00:00,Returning
U05239,UAE,Mobile,2024-03-06 00:00:00,Returning
U05240,UAE,Mobile,2024-01-28 00:00:00,New
U05241,Egypt,Tablet,2024-05-04 00:00:00,Returning
U05242,UAE,Mobile,2024-07-30 00:00:00,Returning
U05243,KSA,Mobile,2024-03-20 00:00:00,New
U05244,Egypt,Tablet,2024-08-25 00:00:00,New
U05245,Qatar,Mobile,2024-05-11 00:00:00,Returning
U05246,KSA,Mobile,2024-11-23 00:00:00,New
U05247,Qatar,Desktop,2024-10-26 00:00:00,New
U05248,Kuwait,Mobile,2024-04-28 00:00:00,New
U05249,UAE,Desktop,2024-02-15 00:00:00,Returning
U05250,UAE,Mobile,2024-03-24 00:00:00,New
U05251,UAE,Mobile,2024-10-08 00:00:00,New
U05252,Egypt,Mobile,2024-12-17 00:00:00,Returning
U05253,KSA,Mobile,2024-01-13 00:00:00,Returning
U05254,UAE,Desktop,2024-05-04 00:00:00,Returning
U05255,Kuwait,Mobile,2024-11-20 00:00:00,New
U05256,UAE,Desktop,2024-06-20 00:00:00,New
U05257,UAE,Desktop,2024-08-21 00:00:00,Returning
U05258,KSA,Mobile,2024-06-29 00:00:00,VIP
U05259,UAE,Desktop,2024-02-20 00:00:00,New
U05260,Kuwait,Mobile,2024-09-25 00:00:00,New
U05261,UAE,Desktop,2024-06-17 00:00:00,New
U05262,Oman,Desktop,2024-11-11 00:00:00,Returning
U05263,KSA,Mobile,2024-10-14 00:00:00,New
U05264,UAE,Mobile,2024-09-30 00:00:00,New
U05265,Egypt,Mobile,2024-12-14 00:00:00,New
U05266,KSA,Mobile,2024-07-25 00:00:00,New
U05267,UAE,Mobile,2024-05-27 00:00:00,New
U05268,UAE,Mobile,2024-10-26 00:00:00,VIP
U05269,Kuwait,Mobile,2024-02-06 00:00:00,Returning
U05270,UAE,Mobile,2024-06-09 00:00:00,New
U05271,UAE,Mobile,2024-10-01 00:00:00,New
U05272,UAE,Mobile,2024-10-14 00:00:00,New
U05273,UAE,Mobile,2024-04-15 00:00:00,Returning
U05274,Qatar,Desktop,2024-01-22 00:00:00,New
U05275,UAE,Mobile,2024-08-20 00:00:00,VIP
U05276,UAE,Mobile,2024-05-01 00:00:00,Returning
U05277,UAE,Mobile,2024-05-08 00:00:00,New
U05278,UAE,Desktop,2024-11-05 00:00:00,Returning
U05279,Egypt,Mobile,2024-08-04 00:00:00,Returning
U05280,UAE,Tablet,2024-05-27 00:00:00,New
U05281,Egypt,Desktop,2024-02-27 00:00:00,New
U05282,UAE,Desktop,2024-08-24 00:00:00,New
U05283,UAE,Desktop,2024-03-10 00:00:00,New
U05284,Kuwait,Mobile,2024-07-07 00:00:00,New
U05285,UAE,Mobile,2024-08-29 00:00:00,New
U05286,Qatar,Desktop,2024-03-03 00:00:00,New
U05287,Egypt,Desktop,2024-08-28 00:00:00,New
U05288,UAE,Desktop,2024-07-03 00:00:00,Returning
U05289,UAE,Desktop,2024-09-15 00:00:00,Returning
U05290,Qatar,Tablet,2024-08-16 00:00:00,Returning
U05291,UAE,Mobile,2024-08-10 00:00:00,New
U05292,UAE,Desktop,2024-04-08 00:00:00,Returning
U05293,UAE,Desktop,2024-09-03 00:00:00,VIP
U05294,UAE,Desktop,2024-02-14 00:00:00,New
U05295,Qatar,Mobile,2024-09-29 00:00:00,Returning
U05296,UAE,Desktop,2024-01-05 00:00:00,New
U05297,UAE,Desktop,2024-01-11 00:00:00,Returning
U05298,KSA,Mobile,2024-12-13 00:00:00,Returning
U05299,UAE,Mobile,2024-02-08 00:00:00,Returning
U05300,UAE,Mobile,2024-02-11 00:00:00,New
U05301,Qatar,Tablet,2024-07-21 00:00:00,New
U05302,UAE,Mobile,2024-04-03 00:00:00,New
U05303,Qatar,Mobile,2024-01-05 00:00:00,New
U05304,Kuwait,Mobile,2024-02-21 00:00:00,New
U05305,UAE,Desktop,2024-05-29 00:00:00,New
U05306,KSA,Mobile,2024-07-23 00:00:00,Returning
U05307,UAE,Mobile,2024-10-26 00:00:00,New
U05308,UAE,Desktop,2024-07-05 00:00:00,Returning
U05309,Kuwait,Desktop,2024-06-01 00:00:00,New
U05310,Kuwait,Mobile,2024-04-25 00:00:00,New
U05311,UAE,Tablet,2024-05-28 00:00:00,Returning
U05312,KSA,Desktop,2024-08-07 00:00:00,Returning
U05313,Egypt,Mobile,2024-07-10 00:00:00,New
U05314,Egypt,Mobile,2024-08-20 00:00:00,Returning
U05315,KSA,Mobile,2024-11-19 00:00:00,New
U05316,UAE,Desktop,2024-08-08 00:00:00,Returning
U05317,UAE,Mobile,2024-02-16 00:00:00,Returning
U05318,Egypt,Mobile,2024-05-06 00:00:00,New
U05319,UAE,Desktop,2024-10-17 00:00:00,Returning
U05320,KSA,Mobile,2024-08-02 00:00:00,Returning
U05321,UAE,Desktop,2024-01-07 00:00:00,VIP
U05322,UAE,Desktop,2024-07-02 00:00:00,Returning
U05323,UAE,Mobile,2024-04-25 00:00:00,Returning
U05324,Egypt,Desktop,2024-02-21 00:00:00,New
U05325,UAE,Mobile,2024-02-15 00:00:00,New
U05326,KSA,Mobile,2024-01-23 00:00:00,Returning
U05327,UAE,Mobile,2024-05-10 00:00:00,Returning
U05328,UAE,Mobile,2024-05-06 00:00:00,New
U05329,UAE,Tablet,2024-09-21 00:00:00,New
U05330,KSA,Mobile,2024-11-04 00:00:00,Returning
U05331,UAE,Mobile,2024-07-14 00:00:00,New
U05332,UAE,Desktop,2024-02-17 00:00:00,New
U05333,UAE,Mobile,2024-03-22 00:00:00,New
U05334,UAE,Desktop,2024-04-18 00:00:00,Returning
U05335,Egypt,Mobile,2024-09-19 00:00:00,New
U05336,Egypt,Desktop,2024-12-20 00:00:00,New
U05337,UAE,Mobile,2024-01-31 00:00:00,Returning
U05338,KSA,Mobile,2024-12-23 00:00:00,Returning
U05339,Egypt,Mobile,2024-02-25 00:00:00,New
U05340,UAE,Mobile,2024-12-20 00:00:00,New
U05341,Oman,Desktop,2024-07-07 00:00:00,New
U05342,Egypt,Mobile,2024-01-05 00:00:00,Returning
U05343,UAE,Mobile,2024-10-12 00:00:00,New
U05344,UAE,Mobile,2024-10-04 00:00:00,New
U05345,Egypt,Desktop,2024-05-24 00:00:00,Returning
U05346,KSA,Desktop,2024-07-14 00:00:00,Returning
U05347,UAE,Mobile,2024-01-27 00:00:00,New
U05348,UAE,Mobile,2024-05-06 00:00:00,New
U05349,UAE,Mobile,2024-05-14 00:00:00,New
U05350,KSA,Mobile,2024-01-23 00:00:00,New
U05351,Qatar,Mobile,2024-11-26 00:00:00,New
U05352,Egypt,Mobile,2024-04-26 00:00:00,New
U05353,UAE,Mobile,2024-01-08 00:00:00,New
U05354,KSA,Desktop,2024-04-10 00:00:00,New
U05355,KSA,Mobile,2024-09-17 00:00:00,Returning
U05356,UAE,Desktop,2024-07-17 00:00:00,Returning
U05357,UAE,Mobile,2024-03-26 00:00:00,New
U05358,Egypt,Desktop,2024-08-15 00:00:00,VIP
U05359,Kuwait,Mobile,2024-06-27 00:00:00,Returning
U05360,UAE,Mobile,2024-08-27 00:00:00,Returning
U05361,KSA,Desktop,2024-01-12 00:00:00,New
U05362,UAE,Mobile,2024-10-29 00:00:00,New
U05363,KSA,Mobile,2024-08-21 00:00:00,New
U05364,KSA,Mobile,2024-07-01 00:00:00,New
U05365,KSA,Desktop,2024-10-08 00:00:00,New
U05366,Egypt,Mobile,2024-12-23 00:00:00,Returning
U05367,KSA,Desktop,2024-07-08 00:00:00,New
U05368,UAE,Mobile,2024-11-21 00:00:00,Returning
U05369,Qatar,Mobile,2024-08-02 00:00:00,New
U05370,UAE,Mobile,2024-09-14 00:00:00,Returning
U05371,UAE,Mobile,2024-01-26 00:00:00,New
U05372,UAE,Mobile,2024-09-26 00:00:00,VIP
U05373,UAE,Desktop,2024-03-22 00:00:00,New
U05374,Qatar,Mobile,2024-12-23 00:00:00,VIP
U05375,UAE,Mobile,2024-07-03 00:00:00,New
U05376,Qatar,Desktop,2024-10-14 00:00:00,Returning
U05377,KSA,Desktop,2024-03-02 00:00:00,New
U05378,UAE,Desktop,2024-01-30 00:00:00,Returning
U05379,Oman,Desktop,2024-01-31 00:00:00,Returning
U05380,UAE,Mobile,2024-10-19 00:00:00,Returning
U05381,UAE,Desktop,2024-06-21 00:00:00,New
U05382,KSA,Mobile,2024-04-11 00:00:00,Returning
U05383,UAE,Mobile,2024-05-07 00:00:00,New
U05384,UAE,Desktop,2024-03-26 00:00:00,New
U05385,KSA,Desktop,2024-11-10 00:00:00,New
U05386,KSA,Desktop,2024-01-28 00:00:00,New
U05387,UAE,Mobile,2024-05-01 00:00:00,Returning
U05388,Egypt,Mobile,2024-09-07 00:00:00,New
U05389,KSA,Mobile,2024-03-01 00:00:00,New
U05390,Kuwait,Desktop,2024-06-19 00:00:00,Returning
U05391,UAE,Mobile,2024-09-28 00:00:00,VIP
U05392,KSA,Desktop,2024-11-20 00:00:00,Returning
U05393,Kuwait,Mobile,2024-10-26 00:00:00,Returning
U05394,KSA,Desktop,2024-04-22 00:00:00,New
U05395,Qatar,Desktop,2024-07-12 00:00:00,Returning
U05396,UAE,Mobile,2024-01-19 00:00:00,VIP
U05397,UAE,Mobile,2024-12-05 00:00:00,New
U05398,UAE,Desktop,2024-04-02 00:00:00,New
U05399,UAE,Mobile,2024-08-04 00:00:00,Returning
U05400,Kuwait,Desktop,2024-06-27 00:00:00,VIP
U05401,UAE,Mobile,2024-07-09 00:00:00,New
U05402,Egypt,Mobile,2024-06-11 00:00:00,New
U05403,Egypt,Desktop,2024-04-09 00:00:00,Returning
U05404,UAE,Mobile,2024-07-05 00:00:00,New
U05405,UAE,Desktop,2024-10-21 00:00:00,New
U05406,Kuwait,Mobile,2024-03-07 00:00:00,Returning
U05407,Egypt,Desktop,2024-03-13 00:00:00,New
U05408,UAE,Mobile,2024-08-19 00:00:00,New
U05409,UAE,Mobile,2024-07-07 00:00:00,VIP
U05410,KSA,Mobile,2024-02-19 00:00:00,Returning
U05411,KSA,Desktop,2024-11-04 00:00:00,Returning
U05412,UAE,Mobile,2024-10-28 00:00:00,Returning
U05413,Qatar,Desktop,2024-11-03 00:00:00,Returning
U05414,UAE,Mobile,2024-05-03 00:00:00,Returning
U05415,UAE,Desktop,2024-06-05 00:00:00,New
U05416,UAE,Desktop,2024-09-17 00:00:00,Returning
U05417,UAE,Mobile,2024-07-13 00:00:00,New
U05418,UAE,Mobile,2024-11-25 00:00:00,Returning
U05419,UAE,Mobile,2024-12-16 00:00:00,New
U05420,UAE,Mobile,2024-11-26 00:00:00,New
U05421,UAE,Mobile,2024-09-12 00:00:00,New
U05422,UAE,Desktop,2024-07-18 00:00:00,Returning
U05423,Egypt,Mobile,2024-03-08 00:00:00,VIP
U05424,UAE,Desktop,2024-03-20 00:00:00,VIP
U05425,UAE,Desktop,2024-08-20 00:00:00,New
U05426,KSA,Mobile,2024-07-04 00:00:00,New
U05427,Egypt,Mobile,2024-04-14 00:00:00,New
U05428,UAE,Mobile,2024-11-20 00:00:00,New
U05429,KSA,Desktop,2024-05-21 00:00:00,Returning
U05430,Qatar,Mobile,2024-09-28 00:00:00,Returning
U05431,KSA,Mobile,2024-12-08 00:00:00,New
U05432,UAE,Tablet,2024-05-03 00:00:00,New
U05433,KSA,Mobile,2024-08-10 00:00:00,New
U05434,UAE,Desktop,2024-06-22 00:00:00,New
U05435,KSA,Mobile,2024-07-09 00:00:00,Returning
U05436,Qatar,Mobile,2024-05-19 00:00:00,Returning
U05437,UAE,Desktop,2024-10-23 00:00:00,Returning
U05438,Oman,Mobile,2024-04-28 00:00:00,New
U05439,UAE,Desktop,2024-10-01 00:00:00,New
U05440,Oman,Mobile,2024-03-16 00:00:00,New
U05441,UAE,Desktop,2024-04-18 00:00:00,New
U05442,UAE,Mobile,2024-04-28 00:00:00,Returning
U05443,UAE,Mobile,2024-09-14 00:00:00,Returning
U05444,Egypt,Mobile,2024-01-20 00:00:00,Returning
U05445,UAE,Mobile,2024-04-28 00:00:00,New
U05446,UAE,Mobile,2024-12-16 00:00:00,Returning
U05447,UAE,Mobile,2024-05-16 00:00:00,New
U05448,KSA,Mobile,2024-10-03 00:00:00,New
U05449,KSA,Mobile,2024-09-11 00:00:00,New
U05450,UAE,Mobile,2024-09-20 00:00:00,New
U05451,UAE,Mobile,2024-06-15 00:00:00,Returning
U05452,UAE,Mobile,2024-06-13 00:00:00,Returning
U05453,UAE,Tablet,2024-01-29 00:00:00,New
U05454,UAE,Mobile,2024-02-04 00:00:00,New
U05455,Qatar,Mobile,2024-08-24 00:00:00,New
U05456,UAE,Mobile,2024-10-20 00:00:00,New
U05457,UAE,Desktop,2024-03-30 00:00:00,New
U05458,UAE,Mobile,2024-07-21 00:00:00,Returning
U05459,Egypt,Desktop,2024-08-15 00:00:00,New
U05460,Egypt,Mobile,2024-03-08 00:00:00,Returning
U05461,Oman,Mobile,2024-05-10 00:00:00,New
U05462,UAE,Desktop,2024-12-30 00:00:00,New
U05463,UAE,Mobile,2024-04-20 00:00:00,New
U05464,UAE,Mobile,2024-01-12 00:00:00,Returning
U05465,UAE,Desktop,2024-10-14 00:00:00,New
U05466,KSA,Mobile,2024-06-23 00:00:00,New
U05467,Qatar,Desktop,2024-11-14 00:00:00,Returning
U05468,Kuwait,Mobile,2024-06-02 00:00:00,New
U05469,Oman,Desktop,2024-02-12 00:00:00,Returning
U05470,UAE,Desktop,2024-12-28 00:00:00,New
U05471,KSA,Mobile,2024-07-23 00:00:00,Returning
U05472,UAE,Desktop,2024-06-20 00:00:00,New
U05473,UAE,Mobile,2024-10-20 00:00:00,New
U05474,Qatar,Mobile,2024-10-11 00:00:00,New
U05475,UAE,Mobile,2024-11-06 00:00:00,New
U05476,UAE,Mobile,2024-02-21 00:00:00,Returning
U05477,UAE,Desktop,2024-04-24 00:00:00,Returning
U05478,KSA,Mobile,2024-01-19 00:00:00,New
U05479,Qatar,Tablet,2024-02-04 00:00:00,New
U05480,UAE,Mobile,2024-02-17 00:00:00,New
U05481,Oman,Mobile,2024-08-20 00:00:00,Returning
U05482,UAE,Mobile,2024-08-06 00:00:00,New
U05483,UAE,Mobile,2024-04-19 00:00:00,New
U05484,Qatar,Desktop,2024-09-10 00:00:00,Returning
U05485,KSA,Desktop,2024-07-06 00:00:00,New
U05486,Egypt,Desktop,2024-01-31 00:00:00,New
U05487,UAE,Desktop,2024-09-15 00:00:00,New
U05488,KSA,Mobile,2024-06-11 00:00:00,Returning
U05489,KSA,Mobile,2024-12-09 00:00:00,New
U05490,Egypt,Desktop,2024-11-03 00:00:00,Returning
U05491,UAE,Mobile,2024-03-11 00:00:00,New
U05492,Qatar,Mobile,2024-11-02 00:00:00,New
U05493,KSA,Mobile,2024-02-25 00:00:00,Returning
U05494,UAE,Mobile,2024-04-08 00:00:00,New
U05495,UAE,Mobile,2024-01-21 00:00:00,New
U05496,UAE,Desktop,2024-04-17 00:00:00,New
U05497,KSA,Mobile,2024-02-22 00:00:00,New
U05498,Kuwait,Mobile,2024-01-06 00:00:00,Returning
U05499,KSA,Mobile,2024-08-18 00:00:00,New
U05500,KSA,Desktop,2024-03-22 00:00:00,Returning
U05501,KSA,Tablet,2024-08-04 00:00:00,Returning
U05502,UAE,Desktop,2024-11-30 00:00:00,Returning
U05503,UAE,Mobile,2024-02-16 00:00:00,Returning
U05504,UAE,Desktop,2024-12-17 00:00:00,Returning
U05505,UAE,Desktop,2024-12-27 00:00:00,New
U05506,UAE,Desktop,2024-08-28 00:00:00,New
U05507,KSA,Desktop,2024-06-26 00:00:00,New
U05508,UAE,Mobile,2024-03-22 00:00:00,Returning
U05509,UAE,Mobile,2024-10-13 00:00:00,Returning
U05510,UAE,Mobile,2024-07-10 00:00:00,New
U05511,UAE,Mobile,2024-05-22 00:00:00,Returning
U05512,Egypt,Desktop,2024-11-09 00:00:00,New
U05513,Kuwait,Desktop,2024-10-05 00:00:00,New
U05514,Qatar,Desktop,2024-02-10 00:00:00,New
U05515,UAE,Mobile,2024-09-27 00:00:00,New
U05516,Qatar,Mobile,2024-03-27 00:00:00,Returning
U05517,Oman,Mobile,2024-01-03 00:00:00,New
U05518,Qatar,Mobile,2024-07-29 00:00:00,New
U05519,UAE,Mobile,2024-01-01 00:00:00,VIP
U05520,KSA,Mobile,2024-03-15 00:00:00,Returning
U05521,Oman,Mobile,2024-08-18 00:00:00,New
U05522,KSA,Tablet,2024-03-16 00:00:00,New
U05523,KSA,Mobile,2024-09-16 00:00:00,New
U05524,UAE,Desktop,2024-01-25 00:00:00,VIP
U05525,KSA,Mobile,2024-07-18 00:00:00,Returning
U05526,UAE,Mobile,2024-04-03 00:00:00,Returning
U05527,KSA,Desktop,2024-12-17 00:00:00,New
U05528,UAE,Desktop,2024-04-17 00:00:00,New
U05529,UAE,Mobile,2024-12-20 00:00:00,New
U05530,UAE,Mobile,2024-04-04 00:00:00,New
U05531,KSA,Mobile,2024-12-21 00:00:00,New
U05532,UAE,Desktop,2024-03-31 00:00:00,Returning
U05533,KSA,Desktop,2024-02-13 00:00:00,New
U05534,Qatar,Mobile,2024-01-23 00:00:00,New
U05535,UAE,Mobile,2024-07-08 00:00:00,Returning
U05536,UAE,Desktop,2024-01-23 00:00:00,New
U05537,UAE,Mobile,2024-08-21 00:00:00,Returning
U05538,Kuwait,Desktop,2024-07-04 00:00:00,New
U05539,KSA,Mobile,2024-11-06 00:00:00,New
U05540,UAE,Mobile,2024-11-28 00:00:00,New
U05541,UAE,Mobile,2024-03-03 00:00:00,VIP
U05542,KSA,Mobile,2024-04-12 00:00:00,Returning
U05543,Kuwait,Mobile,2024-11-11 00:00:00,New
U05544,Oman,Desktop,2024-07-07 00:00:00,New
U05545,KSA,Desktop,2024-12-01 00:00:00,Returning
U05546,UAE,Desktop,2024-07-07 00:00:00,New
U05547,UAE,Mobile,2024-12-16 00:00:00,VIP
U05548,UAE,Mobile,2024-03-09 00:00:00,VIP
U05549,UAE,Mobile,2024-04-23 00:00:00,Returning
U05550,UAE,Desktop,2024-04-13 00:00:00,VIP
U05551,UAE,Mobile,2024-04-17 00:00:00,New
U05552,UAE,Mobile,2024-12-10 00:00:00,New
U05553,Egypt,Mobile,2024-01-21 00:00:00,New
U05554,KSA,Mobile,2024-09-22 00:00:00,New
U05555,Oman,Mobile,2024-12-08 00:00:00,VIP
U05556,Qatar,Desktop,2024-07-27 00:00:00,New
U05557,UAE,Desktop,2024-06-18 00:00:00,Returning
U05558,Qatar,Desktop,2024-07-12 00:00:00,Returning
U05559,UAE,Desktop,2024-12-12 00:00:00,New
U05560,KSA,Desktop,2024-05-02 00:00:00,New
U05561,UAE,Mobile,2024-06-25 00:00:00,New
U05562,Egypt,Mobile,2024-01-04 00:00:00,New
U05563,UAE,Desktop,2024-07-06 00:00:00,New
U05564,UAE,Mobile,2024-12-11 00:00:00,New
U05565,Egypt,Mobile,2024-12-17 00:00:00,New
U05566,UAE,Mobile,2024-01-29 00:00:00,Returning
U05567,KSA,Mobile,2024-03-26 00:00:00,New
U05568,Qatar,Mobile,2024-02-16 00:00:00,New
U05569,Oman,Mobile,2024-03-17 00:00:00,Returning
U05570,Egypt,Mobile,2024-12-08 00:00:00,New
U05571,Egypt,Desktop,2024-07-09 00:00:00,New
U05572,UAE,Mobile,2024-01-31 00:00:00,Returning
U05573,Oman,Desktop,2024-11-02 00:00:00,Returning
U05574,KSA,Mobile,2024-06-17 00:00:00,Returning
U05575,KSA,Mobile,2024-02-05 00:00:00,New
U05576,UAE,Mobile,2024-09-01 00:00:00,New
U05577,KSA,Mobile,2024-12-16 00:00:00,New
U05578,Egypt,Desktop,2024-07-06 00:00:00,VIP
U05579,Egypt,Desktop,2024-01-15 00:00:00,New
U05580,UAE,Desktop,2024-11-29 00:00:00,New
U05581,UAE,Desktop,2024-08-03 00:00:00,Returning
U05582,UAE,Mobile,2024-06-06 00:00:00,VIP
U05583,Oman,Mobile,2024-06-03 00:00:00,Returning
U05584,Qatar,Mobile,2024-08-28 00:00:00,New
U05585,UAE,Mobile,2024-10-22 00:00:00,New
U05586,UAE,Mobile,2024-02-14 00:00:00,Returning
U05587,UAE,Mobile,2024-06-23 00:00:00,New
U05588,UAE,Mobile,2024-12-11 00:00:00,New
U05589,Egypt,Mobile,2024-02-25 00:00:00,New
U05590,KSA,Mobile,2024-02-23 00:00:00,Returning
U05591,UAE,Desktop,2024-12-06 00:00:00,New
U05592,KSA,Mobile,2024-09-21 00:00:00,Returning
U05593,UAE,Desktop,2024-08-26 00:00:00,New
U05594,Egypt,Desktop,2024-11-16 00:00:00,New
U05595,UAE,Mobile,2024-04-17 00:00:00,VIP
U05596,UAE,Mobile,2024-07-16 00:00:00,New
U05597,UAE,Mobile,2024-08-01 00:00:00,Returning
U05598,KSA,Desktop,2024-09-02 00:00:00,New
U05599,KSA,Desktop,2024-02-07 00:00:00,New
U05600,Qatar,Mobile,2024-06-21 00:00:00,Returning
U05601,UAE,Mobile,2024-04-14 00:00:00,Returning
U05602,UAE,Tablet,2024-02-09 00:00:00,Returning
U05603,UAE,Mobile,2024-05-09 00:00:00,New
U05604,KSA,Desktop,2024-06-29 00:00:00,New
U05605,UAE,Mobile,2024-07-12 00:00:00,Returning
U05606,KSA,Mobile,2024-11-26 00:00:00,New
U05607,Kuwait,Desktop,2024-10-15 00:00:00,Returning
U05608,Kuwait,Desktop,2024-12-06 00:00:00,New
U05609,UAE,Desktop,2024-02-28 00:00:00,Returning
U05610,UAE,Mobile,2024-12-16 00:00:00,Returning
U05611,UAE,Mobile,2024-01-26 00:00:00,New
U05612,KSA,Desktop,2024-04-12 00:00:00,Returning
U05613,Oman,Mobile,2024-01-21 00:00:00,New
U05614,UAE,Mobile,2024-03-20 00:00:00,New
U05615,UAE,Desktop,2024-11-22 00:00:00,New
U05616,Oman,Mobile,2024-07-17 00:00:00,New
U05617,Kuwait,Mobile,2024-11-17 00:00:00,New
U05618,UAE,Desktop,2024-02-06 00:00:00,New
U05619,KSA,Tablet,2024-01-14 00:00:00,New
U05620,UAE,Mobile,2024-08-08 00:00:00,New
U05621,UAE,Mobile,2024-12-29 00:00:00,New
U05622,Egypt,Desktop,2024-06-14 00:00:00,New
U05623,Oman,Desktop,2024-06-21 00:00:00,Returning
U05624,Qatar,Desktop,2024-05-29 00:00:00,Returning
U05625,UAE,Mobile,2024-06-20 00:00:00,Returning
U05626,Oman,Mobile,2024-03-21 00:00:00,New
U05627,UAE,Mobile,2024-12-01 00:00:00,New
U05628,UAE,Desktop,2024-08-12 00:00:00,Returning
U05629,KSA,Desktop,2024-12-24 00:00:00,Returning
U05630,UAE,Mobile,2024-02-04 00:00:00,New
U05631,Qatar,Mobile,2024-12-23 00:00:00,Returning
U05632,KSA,Mobile,2024-07-06 00:00:00,New
U05633,UAE,Tablet,2024-08-11 00:00:00,New
U05634,UAE,Desktop,2024-05-10 00:00:00,Returning
