session_id,user_id,session_date,pages_visited,session_duration_min
S026965,U02415,2024-04-05 00:00:00,9,8.76877908806897
S026966,U04028,2024-04-03 00:00:00,12,15.5107137321666
S026967,U01462,2024-10-06 00:00:00,8,14.3203485039631
S026968,U07661,2024-07-04 00:00:00,8,1.0
S026969,U07478,2024-04-02 00:00:00,9,4.83195386197995
S026970,U05566,2024-10-30 00:00:00,11,1.0
S026971,U02506,2024-11-17 00:00:00,7,1.0
S026972,U05058,2024-12-29 00:00:00,7,12.629560614082
S026973,U07276,2024-09-02 00:00:00,11,17.915100682584
S026974,U03732,2024-10-14 00:00:00,5,6.44596872731492
S026975,U05630,2024-08-07 00:00:00,8,14.1384047483014
S026976,U04059,2024-05-06 00:00:00,11,5.51916510504343
S026977,U05816,2024-02-04 00:00:00,9,9.98198734184085
S026978,U02225,2024-05-28 00:00:00,5,15.332719815042
S026979,U04178,2024-10-09 00:00:00,13,4.92666850351619
S026980,U03987,2024-03-27 00:00:00,9,1.38453052206774
S026981,U08949,2024-01-16 00:00:00,6,2.35450022459608
S026982,U00799,2024-11-22 00:00:00,9,11.3389863635749
S026983,U08850,2024-04-13 00:00:00,5,10.3253663619145
S026984,U06456,2024-07-10 00:00:00,9,16.7487310253282
S026985,U00494,2024-10-07 00:00:00,7,18.3262968167882
S026986,U07122,2024-10-21 00:00:00,7,5.75656332692617
S026987,U05359,2024-10-05 00:00:00,8,8.06600206650582
S026988,U04266,2024-12-24 00:00:00,8,2.17950749575241
S026989,U02373,2024-10-26 00:00:00,7,6.6642330157801
S026990,U01456,2024-08-23 00:00:00,2,13.3422084467446
S026991,U08480,2024-10-01 00:00:00,8,21.5739155966344
S026992,U07230,2024-12-05 00:00:00,7,32.2753841615279
S026993,U06477,2024-12-10 00:00:00,10,12.0790359637321
S026994,U04605,2024-02-24 00:00:00,8,11.9608350382058
S026995,U09526,2024-04-05 00:00:00,9,1.0
S026996,U03571,2024-08-05 00:00:00,7,6.48615678648925
S026997,U09905,2024-12-11 00:00:00,9,20.6370476966413
S026998,U06780,2024-05-15 00:00:00,6,11.0146178471405
S026999,U07441,2024-03-07 00:00:00,6,13.7762850603267
S027000,U04736,2024-08-26 00:00:00,9,5.75181629442042
S027001,U07809,2024-02-09 00:00:00,12,1.1274813357783
S027002,U09164,2024-04-28 00:00:00,4,37.7335749106702
S027003,U04588,2024-12-25 00:00:00,12,8.28286282654712
S027004,U01445,2024-09-17 00:00:00,6,1.07748067053905
S027005,U07539,2024-05-05 00:00:00,9,14.5129316147074
S027006,U02658,2024-02-24 00:00:00,9,7.84076108335492
S027007,U07410,2024-05-11 00:00:00,6,25.9069688496734
S027008,U06431,2024-04-25 00:00:00,6,3.70193806733915
S027009,U04153,2024-07-06 00:00:00,10,7.94384233887375
S027010,U05408,2024-01-12 00:00:00,5,29.4814309930692
S027011,U02314,2024-01-25 00:00:00,7,1.63304606702769
S027012,U09146,2024-10-14 00:00:00,10,3.06460732318358
S027013,U09412,2024-04-14 00:00:00,7,6.2737184972735
S027014,U08983,2024-08-10 00:00:00,9,22.5784644195927
S027015,U04624,2024-05-24 00:00:00,9,11.3722530267051
S027016,U08932,2024-02-07 00:00:00,7,1.84117626901207
S027017,U04198,2024-02-16 00:00:00,12,17.8601146775392
S027018,U03104,2024-02-04 00:00:00,6,8.79462056531711
S027019,U06609,2024-07-24 00:00:00,5,71.4741560198428
S027020,U07215,2024-12-05 00:00:00,8,9.32279388213407
S027021,U06208,2024-06-12 00:00:00,9,19.7528099818386
S027022,U03588,2024-05-28 00:00:00,4,21.9903669263306
S027023,U09730,2024-01-04 00:00:00,5,7.02640479705536
S027024,U04639,2024-01-11 00:00:00,8,32.1947972200038
S027025,U04580,2024-06-28 00:00:00,6,1.13253536978815
S027026,U00515,2024-12-08 00:00:00,1,14.105136885287
S027027,U03717,2024-02-05 00:00:00,5,23.2008306990957
S027028,U01314,2024-06-06 00:00:00,8,27.447639847796
S027029,U07731,2024-05-28 00:00:00,10,1.45667916328987
S027030,U07562,2024-06-12 00:00:00,8,10.3558727827779
S027031,U01383,2024-04-17 00:00:00,9,1.49812755789037
S027032,U01090,2024-09-06 00:00:00,6,11.5750658016149
S027033,U06335,2024-10-11 00:00:00,4,8.69807423015538
S027034,U03603,2024-03-31 00:00:00,8,15.8865455138782
S027035,U05579,2024-04-11 00:00:00,10,21.8835562651047
S027036,U04043,2024-10-24 00:00:00,12,4.57823681394841
S027037,U01480,2024-11-28 00:00:00,12,56.0924737053648
S027038,U09031,2024-09-22 00:00:00,14,15.0366183368411
S027039,U02739,2024-12-30 00:00:00,8,9.7502982300944
S027040,U06066,2024-06-01 00:00:00,10,31.1887475464726
S027041,U01749,2024-05-25 00:00:00,7,6.31177186461953
S027042,U08526,2024-07-11 00:00:00,7,10.0396511530786
S027043,U04685,2024-01-05 00:00:00,9,2.40427161689846
S027044,U02161,2024-05-06 00:00:00,13,11.2714281875853
S027045,U04670,2024-06-23 00:00:00,3,2.43024117928752
S027046,U05263,2024-07-02 00:00:00,9,16.8251210401519
S027047,U02484,2024-02-07 00:00:00,10,1.80553005596993
S027048,U01676,2024-10-27 00:00:00,13,1.14087577347202
S027049,U00214,2024-09-13 00:00:00,8,4.87875245115862
S027050,U07259,2024-01-14 00:00:00,14,5.42837353773648
S027051,U06465,2024-10-22 00:00:00,13,4.71238095004712
S027052,U01292,2024-05-23 00:00:00,6,6.20290425127699
S027053,U03646,2024-09-06 00:00:00,6,8.45658285842823
S027054,U02228,2024-12-12 00:00:00,7,2.19830183733958
S027055,U04485,2024-03-23 00:00:00,13,6.6407872471038
S027056,U09618,2024-12-04 00:00:00,9,4.78525680210046
S027057,U03842,2024-03-03 00:00:00,11,31.4286274658694
S027058,U08083,2024-06-12 00:00:00,7,1.0
S027059,U09249,2024-09-22 00:00:00,6,25.602008045652
S027060,U07294,2024-11-11 00:00:00,12,31.7124124854259
S027061,U08109,2024-04-21 00:00:00,4,25.156429595802
S027062,U02697,2024-12-24 00:00:00,7,3.80347971224162
S027063,U04084,2024-08-20 00:00:00,6,49.70050716769
S027064,U03081,2024-09-01 00:00:00,9,8.8038715577461
S027065,U06929,2024-03-27 00:00:00,8,6.45203806603508
S027066,U01677,2024-04-30 00:00:00,8,3.10500293601941
S027067,U04917,2024-04-27 00:00:00,5,30.5377166610555
S027068,U08975,2024-08-15 00:00:00,5,4.13153523135546
S027069,U08066,2024-11-11 00:00:00,7,12.3240239644714
S027070,U08461,2024-02-12 00:00:00,9,14.9691806406567
S027071,U03508,2024-03-30 00:00:00,3,5.63295295648717
S027072,U07364,2024-06-20 00:00:00,10,1.74867833498293
S027073,U08899,2024-12-10 00:00:00,6,12.8040136166514
S027074,U00528,2024-10-06 00:00:00,5,1.0
S027075,U08266,2024-02-05 00:00:00,8,10.3885780304877
S027076,U08627,2024-01-13 00:00:00,9,31.1096958354208
S027077,U03617,2024-12-01 00:00:00,6,37.6414164059304
S027078,U08054,2024-11-19 00:00:00,8,15.7335268390665
S027079,U06003,2024-08-10 00:00:00,5,18.9493050530681
S027080,U01244,2024-10-10 00:00:00,8,12.0630762986512
S027081,U00114,2024-05-25 00:00:00,9,1.05327471234268
S027082,U01634,2024-11-13 00:00:00,5,6.49104879958889
S027083,U06508,2024-11-30 00:00:00,8,3.90790317395324
S027084,U01138,2024-04-06 00:00:00,7,14.3329416282041
S027085,U01370,2024-12-04 00:00:00,3,5.09559872722483
S027086,U01609,2024-06-12 00:00:00,10,27.5143174764852
S027087,U01782,2024-08-02 00:00:00,13,4.51155420564884
S027088,U04663,2024-01-06 00:00:00,9,3.24691933145685
S027089,U04181,2024-02-02 00:00:00,4,16.7422181706858
S027090,U04347,2024-01-02 00:00:00,8,6.67091025256776
S027091,U01450,2024-04-12 00:00:00,3,8.42681328978248
S027092,U00247,2024-04-16 00:00:00,6,18.4065392730299
S027093,U07049,2024-09-08 00:00:00,8,5.33651907848154
S027094,U07272,2024-07-31 00:00:00,8,10.1774776042089
S027095,U00940,2024-02-28 00:00:00,7,21.0049615944094
S027096,U02797,2024-07-27 00:00:00,8,13.3988166783295
S027097,U00270,2024-09-20 00:00:00,4,14.1007757337402
S027098,U02125,2024-04-30 00:00:00,6,1.80672234932384
S027099,U00076,2024-02-08 00:00:00,4,4.34723124018922
S027100,U04313,2024-05-03 00:00:00,9,13.0528958717563
S027101,U02231,2024-05-29 00:00:00,4,3.53687431032718
S027102,U01728,2024-11-09 00:00:00,3,7.0097022048354
S027103,U01464,2024-07-03 00:00:00,10,1.0699664776806
S027104,U04952,2024-01-03 00:00:00,8,3.8840858920596
S027105,U02532,2024-12-07 00:00:00,4,13.6232990027711
S027106,U05660,2024-10-19 00:00:00,8,34.1396764862284
S027107,U07118,2024-06-05 00:00:00,7,17.0382584855236
S027108,U00771,2024-10-01 00:00:00,6,4.14179123892976
S027109,U04694,2024-06-20 00:00:00,10,5.92432510019954
S027110,U03486,2024-12-08 00:00:00,9,17.1340747704493
S027111,U04039,2024-01-15 00:00:00,4,11.741293248536
S027112,U01924,2024-04-01 00:00:00,5,25.7890876398379
S027113,U09355,2024-12-15 00:00:00,9,10.3404247177721
S027114,U06608,2024-09-25 00:00:00,6,11.2636690271988
S027115,U07947,2024-03-23 00:00:00,7,49.5519201880269
S027116,U06855,2024-10-05 00:00:00,13,1.0
S027117,U06579,2024-01-01 00:00:00,18,14.5745364755525
S027118,U01218,2024-07-05 00:00:00,8,13.09252477664
S027119,U06108,2024-05-05 00:00:00,6,18.8471624696875
S027120,U05365,2024-12-18 00:00:00,12,9.07378520669304
S027121,U02778,2024-05-30 00:00:00,4,8.83245136614103
S027122,U05407,2024-01-25 00:00:00,14,15.1080764645634
S027123,U02884,2024-07-22 00:00:00,7,10.8781784071161
S027124,U01551,2024-11-15 00:00:00,10,10.3645728179928
S027125,U09794,2024-11-03 00:00:00,7,12.8718885104161
S027126,U04165,2024-04-16 00:00:00,5,53.0051975656453
S027127,U00773,2024-03-10 00:00:00,5,1.0
S027128,U06310,2024-04-18 00:00:00,3,3.48528236819562
S027129,U00670,2024-01-23 00:00:00,6,15.7167485329908
S027130,U01701,2024-05-27 00:00:00,6,4.8657336494879
S027131,U06366,2024-03-27 00:00:00,6,3.19080569035387
S027132,U05295,2024-08-10 00:00:00,10,4.20667921921895
S027133,U07234,2024-05-15 00:00:00,7,3.14047811305047
S027134,U06313,2024-02-12 00:00:00,8,13.3867522296809
S027135,U01443,2024-10-18 00:00:00,10,32.2614306172239
S027136,U03490,2024-10-19 00:00:00,8,19.0812149738782
S027137,U05315,2024-01-29 00:00:00,7,6.86463773634507
S027138,U08415,2024-01-02 00:00:00,7,13.6565840694004
S027139,U03687,2024-03-19 00:00:00,9,4.30114810345034
S027140,U07508,2024-11-26 00:00:00,7,5.29746343758904
S027141,U05156,2024-11-29 00:00:00,11,14.0262656140893
S027142,U06363,2024-02-10 00:00:00,9,3.04193846876019
S027143,U00552,2024-09-09 00:00:00,7,1.92986008991113
S027144,U04416,2024-05-23 00:00:00,7,1.70428228646458
S027145,U06587,2024-01-27 00:00:00,8,4.86757171880524
S027146,U06566,2024-04-07 00:00:00,10,2.58207625988139
S027147,U00777,2024-10-10 00:00:00,5,7.13458152799763
S027148,U05890,2024-11-16 00:00:00,6,8.3540711499723
S027149,U05482,2024-02-08 00:00:00,13,3.61430671245693
S027150,U05747,2024-05-23 00:00:00,4,23.3861740382896
S027151,U08187,2024-01-06 00:00:00,12,10.1590845463108
S027152,U05131,2024-10-13 00:00:00,6,1.3531854344703
S027153,U00845,2024-06-17 00:00:00,11,9.30879470346692
S027154,U06829,2024-09-02 00:00:00,6,65.1036988291786
S027155,U03919,2024-05-12 00:00:00,3,1.88149270314004
S027156,U04486,2024-01-12 00:00:00,8,53.7667408863727
S027157,U02350,2024-12-21 00:00:00,6,1.13362705066554
S027158,U09854,2024-09-06 00:00:00,6,18.6179551109944
S027159,U06661,2024-06-05 00:00:00,2,47.6813513978318
S027160,U02137,2024-04-10 00:00:00,10,6.39589265386216
S027161,U09145,2024-03-09 00:00:00,9,2.6796456850422
S027162,U01305,2024-11-14 00:00:00,7,18.0513055123187
S027163,U06734,2024-11-10 00:00:00,4,20.1812900093283
S027164,U05181,2024-07-14 00:00:00,10,6.81972430198744
S027165,U01361,2024-12-19 00:00:00,11,8.43710901211213
S027166,U07928,2024-11-19 00:00:00,9,18.2488703910244
S027167,U00933,2024-06-24 00:00:00,10,1.0
S027168,U02657,2024-10-08 00:00:00,10,9.53832143253199
S027169,U01002,2024-08-24 00:00:00,6,6.85013734506634
S027170,U08948,2024-05-12 00:00:00,8,1.80721197405313
S027171,U07147,2024-02-21 00:00:00,8,6.72568704900282
S027172,U05667,2024-10-02 00:00:00,5,10.1956066344079
S027173,U01582,2024-03-13 00:00:00,6,8.67332542430426
S027174,U05173,2024-04-04 00:00:00,7,8.09646269999702
S027175,U07416,2024-03-28 00:00:00,11,16.2292421387129
S027176,U09612,2024-07-27 00:00:00,7,8.24078901676067
S027177,U02518,2024-11-08 00:00:00,5,4.21058794135666
S027178,U07426,2024-04-17 00:00:00,8,14.2340677104346
S027179,U02496,2024-01-23 00:00:00,8,3.36645265512074
S027180,U09942,2024-09-29 00:00:00,9,25.6122045041482
S027181,U09298,2024-01-15 00:00:00,11,13.7076324319762
S027182,U04370,2024-02-04 00:00:00,9,19.3514330697484
S027183,U01235,2024-03-21 00:00:00,9,2.14659668408153
S027184,U02322,2024-05-10 00:00:00,5,19.1807766756089
S027185,U09781,2024-10-28 00:00:00,11,14.6024231043436
S027186,U08176,2024-07-05 00:00:00,4,4.89472750170228
S027187,U02081,2024-03-19 00:00:00,11,14.9061438988679
S027188,U05591,2024-04-21 00:00:00,7,20.2164382905168
S027189,U09555,2024-06-26 00:00:00,5,2.2375849143247
S027190,U01518,2024-12-08 00:00:00,6,13.9531815605125
S027191,U06064,2024-08-09 00:00:00,13,19.9050670713102
S027192,U07962,2024-09-17 00:00:00,12,1.36750906999651
S027193,U05203,2024-11-01 00:00:00,7,14.4986351775554
S027194,U09063,2024-05-18 00:00:00,6,15.6573538122919
S027195,U07025,2024-01-24 00:00:00,6,1.0
S027196,U07393,2024-08-04 00:00:00,5,7.06972952129489
S027197,U01052,2024-02-24 00:00:00,8,1.43877797600499
S027198,U05617,2024-04-03 00:00:00,14,6.12135482311522
S027199,U05176,2024-02-22 00:00:00,11,1.0
S027200,U00638,2024-01-18 00:00:00,7,7.24104601404592
S027201,U04992,2024-11-21 00:00:00,10,35.5938117901848
S027202,U08279,2024-06-14 00:00:00,3,1.0
S027203,U09406,2024-03-05 00:00:00,6,9.80625503028667
S027204,U02028,2024-05-31 00:00:00,3,2.07300821695109
S027205,U04409,2024-07-27 00:00:00,9,7.31800584743549
S027206,U07304,2024-03-04 00:00:00,5,39.2084711785064
S027207,U06448,2024-06-13 00:00:00,11,22.7015541580505
S027208,U05030,2024-10-10 00:00:00,5,3.00161789839738
S027209,U01817,2024-02-01 00:00:00,8,5.39967165203357
S027210,U02878,2024-03-09 00:00:00,8,5.65447069872732
S027211,U07240,2024-01-15 00:00:00,4,22.8589291976282
S027212,U02563,2024-09-30 00:00:00,5,8.43945401199975
S027213,U07347,2024-02-02 00:00:00,10,1.0
S027214,U00698,2024-04-10 00:00:00,5,13.1569206707216
S027215,U05143,2024-07-24 00:00:00,6,3.19581941859597
S027216,U08084,2024-05-01 00:00:00,9,9.6575613674378
S027217,U07064,2024-03-04 00:00:00,7,21.959136967096
S027218,U09996,2024-10-21 00:00:00,7,26.979743599856
S027219,U08552,2024-01-23 00:00:00,5,4.57569319648476
S027220,U06684,2024-05-05 00:00:00,11,14.4258688495458
S027221,U07347,2024-03-02 00:00:00,7,8.27660610070508
S027222,U07009,2024-03-19 00:00:00,12,3.64135992886609
S027223,U07681,2024-06-02 00:00:00,8,7.91726669845492
S027224,U03327,2024-12-04 00:00:00,9,8.86922139215839
S027225,U04352,2024-12-22 00:00:00,6,38.6486279879586
S027226,U00958,2024-05-02 00:00:00,12,8.15585043231048
S027227,U06870,2024-07-22 00:00:00,8,12.0026058880205
S027228,U05426,2024-09-13 00:00:00,9,3.33445822162524
S027229,U05619,2024-05-24 00:00:00,14,3.28411108860812
S027230,U07232,2024-03-22 00:00:00,6,1.35262695230527
S027231,U03901,2024-02-06 00:00:00,12,15.4829453426819
S027232,U01302,2024-12-11 00:00:00,13,6.09949068287076
S027233,U05304,2024-04-08 00:00:00,8,9.93220997471214
S027234,U06605,2024-03-12 00:00:00,13,1.0
S027235,U01975,2024-06-28 00:00:00,8,3.05132157054882
S027236,U01135,2024-12-26 00:00:00,9,40.9797069139744
S027237,U02590,2024-08-18 00:00:00,9,2.51000735732301
S027238,U08752,2024-05-16 00:00:00,5,3.20089349444762
S027239,U04565,2024-04-05 00:00:00,3,2.12702803476766
S027240,U01784,2024-06-19 00:00:00,4,19.946194951025
S027241,U03283,2024-11-17 00:00:00,12,9.57213567780461
S027242,U01093,2024-02-22 00:00:00,7,22.1190228456169
S027243,U07655,2024-09-05 00:00:00,7,10.5915070737666
S027244,U04369,2024-08-17 00:00:00,9,16.7278523686397
S027245,U04859,2024-12-11 00:00:00,12,17.0762530002235
S027246,U09905,2024-04-04 00:00:00,7,8.70018301572609
S027247,U07465,2024-06-26 00:00:00,5,25.546728838105
S027248,U01403,2024-02-18 00:00:00,2,2.19128468014626
S027249,U01999,2024-09-22 00:00:00,10,1.0
S027250,U01370,2024-10-07 00:00:00,6,47.741137001391
S027251,U02262,2024-12-17 00:00:00,5,1.58126810359096
S027252,U08495,2024-03-23 00:00:00,5,8.89874365536159
S027253,U01182,2024-04-28 00:00:00,6,33.6103533349626
S027254,U04707,2024-04-05 00:00:00,6,27.6570968980666
S027255,U04266,2024-12-28 00:00:00,7,15.4420531608973
S027256,U03449,2024-06-02 00:00:00,15,1.0
S027257,U02124,2024-03-09 00:00:00,8,10.6258883198754
S027258,U05483,2024-01-14 00:00:00,10,38.7341112119098
S027259,U02988,2024-01-07 00:00:00,15,1.0
S027260,U07922,2024-08-16 00:00:00,10,7.41794267188207
S027261,U02591,2024-06-30 00:00:00,10,8.51622368008555
S027262,U05274,2024-10-29 00:00:00,9,3.947151484603
S027263,U08904,2024-08-13 00:00:00,3,25.0249403071597
S027264,U09887,2024-02-03 00:00:00,9,3.50222123991169
S027265,U01823,2024-11-12 00:00:00,6,31.2866025168579
S027266,U09346,2024-03-24 00:00:00,8,1.60199273038737
S027267,U09025,2024-11-08 00:00:00,2,6.96437050317485
S027268,U05832,2024-05-09 00:00:00,6,12.2689719912506
S027269,U08209,2024-03-27 00:00:00,6,1.43765549384969
S027270,U03131,2024-07-25 00:00:00,5,18.3396863518051
S027271,U01246,2024-09-18 00:00:00,11,3.74457460198483
S027272,U02280,2024-04-13 00:00:00,14,37.0384866747926
S027273,U04461,2024-11-16 00:00:00,9,6.73101760049493
S027274,U03445,2024-10-12 00:00:00,10,13.4432501738688
S027275,U09655,2024-09-04 00:00:00,7,14.3136137160268
S027276,U09994,2024-10-02 00:00:00,9,4.6054470417134
S027277,U06636,2024-06-18 00:00:00,8,50.7157960267082
S027278,U04801,2024-12-21 00:00:00,4,2.28166311303148
S027279,U04604,2024-04-12 00:00:00,5,4.77695856627279
S027280,U05400,2024-07-28 00:00:00,8,6.64477825744471
S027281,U00720,2024-05-18 00:00:00,10,2.08222700075072
S027282,U00684,2024-09-11 00:00:00,7,1.0
S027283,U04996,2024-10-13 00:00:00,8,11.6859830794064
S027284,U09967,2024-05-24 00:00:00,9,23.0970998872258
S027285,U03645,2024-10-29 00:00:00,6,13.4449606662014
S027286,U04675,2024-03-27 00:00:00,12,11.2847053699535
S027287,U03732,2024-12-02 00:00:00,11,38.7898776627373
S027288,U07032,2024-05-16 00:00:00,7,6.84491734720527
S027289,U07142,2024-02-29 00:00:00,4,12.7241452780936
S027290,U05504,2024-07-07 00:00:00,7,3.08980039919511
S027291,U08962,2024-07-25 00:00:00,7,13.4599820356889
S027292,U03244,2024-02-17 00:00:00,8,21.5104233715544
S027293,U04787,2024-10-07 00:00:00,8,1.4232759012485
S027294,U07029,2024-10-05 00:00:00,9,12.1942949818913
S027295,U03639,2024-03-14 00:00:00,7,17.5272630364223
S027296,U05467,2024-08-06 00:00:00,12,1.83435564068268
S027297,U05952,2024-07-22 00:00:00,3,26.3262623740893
S027298,U04757,2024-09-27 00:00:00,13,5.81005089788137
S027299,U05706,2024-04-08 00:00:00,4,4.59180263069734
S027300,U08348,2024-02-22 00:00:00,10,18.016479390169
S027301,U08434,2024-01-17 00:00:00,8,9.13045844202212
S027302,U04384,2024-09-18 00:00:00,9,7.44784242966509
S027303,U06404,2024-12-09 00:00:00,7,4.80679295258073
S027304,U00535,2024-12-25 00:00:00,3,1.0
S027305,U09328,2024-08-04 00:00:00,7,7.05234735675731
S027306,U03733,2024-11-28 00:00:00,9,10.5924381210633
S027307,U08349,2024-05-13 00:00:00,10,15.6031748688638
S027308,U00654,2024-08-04 00:00:00,10,6.45309817608315
S027309,U06854,2024-09-16 00:00:00,8,2.69235237369723
S027310,U01960,2024-04-26 00:00:00,5,6.49317872505664
S027311,U00885,2024-07-16 00:00:00,6,3.28190644255502
S027312,U07921,2024-09-30 00:00:00,3,13.1781772480219
S027313,U02512,2024-04-05 00:00:00,8,1.0
S027314,U05431,2024-07-19 00:00:00,3,19.3597682503811
S027315,U03108,2024-04-23 00:00:00,8,20.6958917172493
S027316,U04609,2024-10-22 00:00:00,4,34.5597428370313
S027317,U00735,2024-05-14 00:00:00,6,33.0519974246233
S027318,U02351,2024-09-18 00:00:00,9,3.16397038326377
S027319,U00897,2024-02-18 00:00:00,8,7.5527945609687
S027320,U04645,2024-11-26 00:00:00,10,13.6692977282093
S027321,U02563,2024-02-04 00:00:00,12,5.97140158333212
S027322,U01904,2024-03-23 00:00:00,5,4.14902190219976
S027323,U05788,2024-03-24 00:00:00,7,2.20783310278401
S027324,U02166,2024-07-22 00:00:00,12,1.73215011096568
S027325,U08152,2024-04-17 00:00:00,7,1.21125814061138
S027326,U06661,2024-08-06 00:00:00,12,7.97442595207554
S027327,U03480,2024-05-22 00:00:00,4,13.393888006859
S027328,U05755,2024-07-28 00:00:00,6,25.1183156636312
S027329,U00722,2024-08-18 00:00:00,15,4.40197888587895
S027330,U03729,2024-04-20 00:00:00,6,4.12819245716899
S027331,U02295,2024-10-23 00:00:00,14,22.720848995242
S027332,U03260,2024-08-23 00:00:00,5,11.7384380257392
S027333,U09347,2024-06-29 00:00:00,6,6.82737730738046
S027334,U03551,2024-05-16 00:00:00,4,12.5862447050023
S027335,U01245,2024-05-31 00:00:00,5,1.0
S027336,U07738,2024-09-12 00:00:00,11,1.94106122222619
S027337,U07252,2024-04-01 00:00:00,10,1.965821857791
S027338,U02125,2024-07-23 00:00:00,12,5.71914162467024
S027339,U06833,2024-07-21 00:00:00,6,1.0
S027340,U06885,2024-01-28 00:00:00,5,4.46080027883619
S027341,U01962,2024-04-27 00:00:00,10,10.2940211944741
S027342,U01500,2024-12-16 00:00:00,9,18.057613629049
S027343,U08825,2024-04-17 00:00:00,7,16.4324921891268
S027344,U08746,2024-10-25 00:00:00,6,11.2516059519405
S027345,U01719,2024-02-29 00:00:00,7,2.9941118643041
S027346,U08466,2024-06-21 00:00:00,7,6.38685336881882
S027347,U04461,2024-12-15 00:00:00,7,17.7682415693671
S027348,U04059,2024-07-02 00:00:00,9,17.9567273773494
S027349,U03300,2024-05-06 00:00:00,9,17.1187742710358
S027350,U05379,2024-02-07 00:00:00,3,8.05979287934499
S027351,U06438,2024-02-14 00:00:00,8,2.29548401107391
S027352,U03406,2024-09-19 00:00:00,8,6.93852241703779
S027353,U04669,2024-11-26 00:00:00,9,1.0
S027354,U07159,2024-04-26 00:00:00,7,7.43739743006252
S027355,U02757,2024-01-08 00:00:00,6,6.10118817907685
S027356,U02011,2024-04-30 00:00:00,6,36.7473074259925
S027357,U01350,2024-12-08 00:00:00,9,1.37712469241155
S027358,U06839,2024-02-24 00:00:00,9,12.5990563549909
S027359,U06126,2024-12-12 00:00:00,4,5.00573898570003
S027360,U01963,2024-04-09 00:00:00,3,20.7110967356684
S027361,U04777,2024-07-19 00:00:00,8,12.1580035546084
S027362,U01078,2024-02-18 00:00:00,10,4.02659156654734
S027363,U00036,2024-04-27 00:00:00,7,2.66481023979239
S027364,U00780,2024-02-29 00:00:00,3,29.6751737157811
S027365,U06795,2024-12-29 00:00:00,8,1.0
S027366,U09793,2024-12-09 00:00:00,8,16.7062694934745
S027367,U08637,2024-11-09 00:00:00,9,10.0215232411302
S027368,U02631,2024-12-09 00:00:00,10,10.8995727962347
S027369,U07215,2024-06-04 00:00:00,7,2.15047038790217
S027370,U04481,2024-03-30 00:00:00,10,10.4571555181769
S027371,U02026,2024-01-31 00:00:00,7,1.0
S027372,U08822,2024-07-29 00:00:00,7,6.85656909858851
S027373,U07156,2024-07-16 00:00:00,7,6.57058926078958
S027374,U04928,2024-08-31 00:00:00,9,1.0
S027375,U06783,2024-05-04 00:00:00,7,49.6402528829488
S027376,U02907,2024-06-30 00:00:00,9,49.024916841793
S027377,U07441,2024-08-29 00:00:00,9,9.37826412956954
S027378,U04366,2024-05-01 00:00:00,7,32.6906555865478
S027379,U00982,2024-06-05 00:00:00,16,1.0
S027380,U01314,2024-11-14 00:00:00,5,12.4678127450409
S027381,U05353,2024-08-25 00:00:00,7,34.5353554536439
S027382,U07190,2024-09-23 00:00:00,8,6.71591301206568
S027383,U06625,2024-06-28 00:00:00,8,14.8984923749656
S027384,U01150,2024-12-08 00:00:00,8,18.9954431052411
S027385,U06124,2024-10-26 00:00:00,9,23.3714651099077
S027386,U00877,2024-11-16 00:00:00,12,13.6512635689149
S027387,U05931,2024-06-27 00:00:00,8,15.6762037076038
S027388,U08862,2024-07-22 00:00:00,2,5.56722350204077
S027389,U00207,2024-01-05 00:00:00,5,20.4510114681033
S027390,U00337,2024-12-08 00:00:00,7,20.0270963278726
S027391,U06955,2024-02-25 00:00:00,16,14.4737396224068
S027392,U07635,2024-01-02 00:00:00,9,28.6439721977058
S027393,U02363,2024-04-15 00:00:00,8,1.0
S027394,U00265,2024-06-29 00:00:00,6,22.196577903922
S027395,U08404,2024-01-01 00:00:00,6,10.1547260707689
S027396,U09071,2024-05-26 00:00:00,8,2.06285186357
S027397,U08605,2024-09-22 00:00:00,9,5.71883033237301
S027398,U08643,2024-09-14 00:00:00,6,15.3593081725064
S027399,U04176,2024-10-04 00:00:00,6,3.61925297103062
S027400,U07722,2024-08-03 00:00:00,10,34.7630380978066
S027401,U08025,2024-12-01 00:00:00,11,62.5250204747266
S027402,U00831,2024-02-29 00:00:00,11,14.7254176172566
S027403,U00634,2024-11-21 00:00:00,12,6.29220894588645
S027404,U04112,2024-03-07 00:00:00,6,10.2514828248556
S027405,U05657,2024-06-03 00:00:00,12,5.01474842332686
S027406,U03313,2024-05-10 00:00:00,13,3.16152589279103
S027407,U01227,2024-06-03 00:00:00,4,12.0466600351971
S027408,U09306,2024-12-18 00:00:00,12,3.8286592944269
S027409,U05255,2024-10-12 00:00:00,6,15.2257897706317
S027410,U03161,2024-03-19 00:00:00,8,6.52543937415303
S027411,U09193,2024-04-06 00:00:00,4,1.0
S027412,U04846,2024-01-09 00:00:00,5,15.1720881816418
S027413,U01180,2024-04-16 00:00:00,6,18.1977249247677
S027414,U06109,2024-07-22 00:00:00,5,4.14015413670477
S027415,U01498,2024-08-03 00:00:00,6,8.33939822728352
S027416,U04066,2024-12-22 00:00:00,5,9.73654924752996
S027417,U04767,2024-05-21 00:00:00,16,15.2711769205061
S027418,U05103,2024-12-27 00:00:00,13,1.889633407914
S027419,U09529,2024-05-28 00:00:00,11,16.2306697602049
